description,poster,rating,title,votes
"A magical tale of friendship and loneliness, which tells the story of a little boy who one day finds a penguin on his doorstep. Although at first he is unsure what to do, the boy becomes determined to help the penguin find his way back home... Even if that means rowing all the way to the South Pole!","https://m.media-amazon.com/images/M/MV5BNDc5NjA1NzI3OV5BMl5BanBnXkFtZTgwMjUwMzA2MDE@._V1_QL75_UY281_CR2,0,190,281_.jpg",8.1,Lost and Found,764
"A college student receives an unexpected wish from a goddess and asks her to stay with him forever, but that brings complications.","https://m.media-amazon.com/images/M/MV5BMTQ3NDE4NTEzM15BMl5BanBnXkFtZTcwNTk5NDEyMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",7.5,Aa! Megamisama!,1.2K
"In a future where disease has been conquered but economic disparity has grown, a young biker discovers that he has superhuman powers.","https://m.media-amazon.com/images/M/MV5BMzI1MjRiMTgtNmM0ZS00NDdmLTg5M2QtMjc1NzFhMTgxYTFhXkEyXkFqcGdeQXVyMjAyNTEwOQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",5.0,Ningen shikkaku,237
A talented football-loving 11-year-old elementary school student begins his journey as he moves to a new city and a new school.,"https://m.media-amazon.com/images/M/MV5BYjM2ZThlNjctZmVjZC00ZjllLWE2YjctODEwMmMwMmZlMDI1XkEyXkFqcGdeQXVyNzgzNjM4NTE@._V1_QL75_UX190_CR0,2,190,281_.jpg",7.9,Captain Tsubasa,532
"One day, Manaka Junpei walks to the roof of his school and encounters a beautiful girl falling down from above him and accidentally exposing her strawberry panties. The embarrassed girl runs away before Junpei can find out whom she is. He wishes to become a filmmaker, and this whole experience seemed like it would make the perfect scene in a movie. And so he goes on a...","https://m.media-amazon.com/images/M/MV5BMDY0NjM1NmEtMDQyNC00ZGE5LTljZjctYzljYWQ1M2M2MTAwXkEyXkFqcGdeQXVyMzYzMDIyNjY@._V1_QL75_UY281_CR93,0,190,281_.jpg",6.3,Ichigo 100%,199
"Alloy is given the glimpse of the future and the only way for this madness to end is to collapse the universe and began again. Witness the waking, the rebirth, and the future.","https://m.media-amazon.com/images/M/MV5BMTIxODIwNTk2NF5BMl5BanBnXkFtZTcwMjQzNTMyMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",7.5,The Gate to the Mind's Eye,247
"When Pip, a pampered and snobbish puppy, gets separated from his owners on an African safari, he is forced to adapt a new way of life in the jungle where he learns that caviar and manicures can never bring the same happiness as friendship.","https://m.media-amazon.com/images/M/MV5BMjE1NjMxMzE3MV5BMl5BanBnXkFtZTcwNTM5NDg4Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.6,Life's a Jungle: Africa's Most Wanted,424
"Pickle the adrenaline-junkie bunny, Merl the safety-conscious squirrel, and Gull the naïve but loving seagull find themselves in ridiculously dangerous-and always hilarious!-situations whenever they try to go about their daily life.","https://m.media-amazon.com/images/M/MV5BMTUzOTQxNDUxOF5BMl5BanBnXkFtZTgwOTcwODUzNDE@._V1_QL75_UY281_CR15,0,190,281_.jpg",5.0,Endangered Species,50
"Kevin Spencer is a sociopath addicted to cough syrup/booze and cigarettes. He is guided primarily by emotion and will go to any lengths to satisfy his needs with no worries about future consequences. He barely attends school and always breaks the law, though the offenses are minor. Kevin also has no friends-except for Allen The Magic Goose, who lives in his head and h...","https://m.media-amazon.com/images/M/MV5BMDNiYmZmNjctOTI4Yy00NTZkLTgxYWMtZjc3ZDNmMzdmYTk5XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UY281_CR1,0,190,281_.jpg",6.6,Kevin Spencer,450
"Animated tale by former Tim Burton art director Deane Taylor has many of Burton's dark themes. Children playing by the sea shore are lured into a time travel portal where they are taken to an amusement park. There they are having loads of fun until they discover that if they don't escape immediately, they will be forever trapped there as inanimate objects. This sets t...","https://m.media-amazon.com/images/M/MV5BMTUyMDgwNDIyOF5BMl5BanBnXkFtZTcwNjIzNTYxMQ@@._V1_QL75_UX190_CR0,16,190,281_.jpg",5.5,Carnivale,149
"Fred and Wilma's marriage is in serious jeopardy, so Barney and Betty decide to take them to Rockapulco for their anniversary.","https://m.media-amazon.com/images/M/MV5BZmE4YWU4NjAtZDk4Mi00YzFmLTgzMTMtMWViY2Y0ZjIwZjhjXkEyXkFqcGdeQXVyMzQ5ODIxMDc@._V1_QL75_UX190_CR0,2,190,281_.jpg",6.9,The Flintstones: On the Rocks,267
"Martin is on the run because he tried to fight the system. Sara is a conceptual artist. Together they join a revolutionary commune in the countryside, with the police on their trail.","https://m.media-amazon.com/images/M/MV5BMDhiZWM5MDQtMTg0Mi00MDAzLTkwMjMtYTIzYTY2MDRjNjE0XkEyXkFqcGdeQXVyMTUzNTQ4MjY@._V1_QL75_UX190_CR0,2,190,281_.jpg",7.1,Accidental Luxuriance of the Translucent Watery Rebus,63
SMG4 decides to invite many friends and even some enemies to a big party celebrating the tenth anniversary of SuperMarioGlitchy4 (2011).,"https://m.media-amazon.com/images/M/MV5BMTQ4MmY1NGEtMzQ0OC00NzJlLTk0NWItZTZlOTUwODY5NmQwXkEyXkFqcGdeQXVyNzgxNDk0NTI@._V1_QL75_UY281_CR5,0,190,281_.jpg",8.3,SMG4 Movie: 10 Year Anniversary Special,47
"Three orphaned siblings in Chinatown attempt to locate missing recipes with mystical powers, all while doubling as Chinese food delivery couriers.","https://m.media-amazon.com/images/M/MV5BMjY4YTVmMTAtNzk1MS00ZWE2LWEwYmQtZjM0Zjg2MzMxYzE3XkEyXkFqcGdeQXVyMjAxODI1Nzk@._V1_QL75_UX190_CR0,2,190,281_.jpg",7.4,Three Delivery,93
"A dwarf grants the king's wish that everything he touches will turn to gold. When the king finds that he cannot eat, he is no longer happy with the gift. By giving up his worldly property, he finds happiness going from riches to rags.","https://m.media-amazon.com/images/M/MV5BNjZmNjkwOWYtYjA3NC00OWFhLTkwYzktY2Y2ODE4ZDVkODAyXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX190_CR0,1,190,281_.jpg",6.9,The Golden Touch,1.2K
A peaceful pit bull struggles to maintain his values while surviving in the brutal world of dogfighting,"https://m.media-amazon.com/images/M/MV5BYWQ1MmY4NmItN2RkYy00NGQ1LWI2ZTYtMGVhNzhjOGIwZTUzXkEyXkFqcGdeQXVyMTE4NTI5NTA@._V1_QL75_UY281_CR14,0,190,281_.jpg",7.5,Chance,100
An eleven-year-old becomes the top spy for a top secret espionage agency.,"https://m.media-amazon.com/images/M/MV5BZTY1MjU4MDQtOTU2ZC00ZDE2LWE0ZDktNmE0ODg0MmZmZmRkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UY281_CR11,0,190,281_.jpg",6.3,Bruno the Kid,216
"Glitter Model is a fierce animated series, aligned with a worldwide movement around female empowerment, diversity, sorority and the fight for equal rights and opportunities, which stimulates the essence and the differences of each girl.","https://m.media-amazon.com/images/M/MV5BOTNjNTY2NDQtNzA4MC00YzZmLWEzYzItODllNDliZWFiNWJjXkEyXkFqcGdeQXVyMTk2NDE3Mzc@._V1_QL75_UX190_CR0,0,190,281_.jpg",7.5,Glitter Model: Every Girl Has Their Own Shine!,36
"A little girl wants to go and see her grandmother, but a wolf decides to eat them both.","https://m.media-amazon.com/images/M/MV5BMTA2MTQ5Njk5MzheQTJeQWpwZ15BbWU3MDMyNTA3MjE@._V1_QL75_UY281_CR8,0,190,281_.jpg",6.5,Little Red Riding Hood,207
This animated short film is inspired by a spoken word poetry video created in response to the murder of Ahmaud Arbery.,"https://m.media-amazon.com/images/M/MV5BOTdhNGJhZTItMDE2YS00ZDc2LTkxYjEtM2M5NzNjYmVjNzlmXkEyXkFqcGdeQXVyMTE5NDQ1MzQ3._V1_QL75_UY281_CR6,0,190,281_.jpg",6.9,Cops and Robbers,577
"The story takes place in a high school. The main character,Murasame Sumika is secretly in love with her best friend,Kazama Ushio. Kazama is interested in other girls for years but they often reject her. She is always looking for a girlfriend and hasn't realized that Murasame loves her.","https://m.media-amazon.com/images/M/MV5BNWQ3ODVhZTMtNmVkZS00OTUxLTk0MTEtMGU3ZTdiZjYyYzU3XkEyXkFqcGdeQXVyMTA1OTEwNjE@._V1_QL75_UY281_CR3,0,190,281_.jpg",6.3,Sasamekikoto,229
"""Spring into Harvest Hills"" is the second TV special produced for the Enchantimals cartoon series. The TV special ties into the Harvest Hills line.","https://m.media-amazon.com/images/M/MV5BMTg0ZDViYzktMTU2ZS00YjUxLTgxYTctOTU1ZjYwYjJlZDkyXkEyXkFqcGdeQXVyODk1MzE0Mzk@._V1_QL75_UX190_CR0,2,190,281_.jpg",7.2,Enchantimals: Spring Into Harvest Hills,20
"A high school group 'Sket-Dan' (Helper Group) is dedicated to helping students and staff alike with literally any problem they may have. Partly due to this ambiguity and strange set of individuals in the group, they are often looked down upon but regardless, the three members will enthusiastically do anything to complete the jobs presented to them.","https://m.media-amazon.com/images/M/MV5BMmU5NDRkM2QtNWU2OC00NWFkLTk3NzUtMzMxOTI0NzA1MGZjXkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_QL75_UX190_CR0,2,190,281_.jpg",7.7,Sket Dance,347
A worker in a factory learns a lesson about life. When is enough?,"https://m.media-amazon.com/images/M/MV5BMmYwNWRmNTAtZjYyZC00YzdiLWJlNjItYmJkODEyYWFjYWM0XkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_QL75_UX190_CR0,2,190,281_.jpg",8.1,More,5.7K
"Cocoa Hoto is a positive and energetic girl who becomes friends with anyone in just three seconds. After moving in with the Kafuu family in order to attend high school away from home, she immediately befriends the shy and precocious granddaughter of Rabbit House cafe's founder, Chino Kafuu, who is often seen with the talking rabbit, Tippy, on her head. After beginning...","https://m.media-amazon.com/images/M/MV5BZDZjNDBlMzgtYjZmZi00M2YxLTk3OWQtN2NkOThjNzNkMDM3XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_QL75_UX190_CR0,2,190,281_.jpg",7.0,Gochuumon wa Usagi Desu ka?,257
The story of a man who rescues a German shepherd and how the two become fast friends.,"https://m.media-amazon.com/images/M/MV5BODM0MjMyMTUyOF5BMl5BanBnXkFtZTcwMjIwMTY3Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",6.8,My Dog Tulip,1.7K
The new adventures of Popeye the Sailor Man and his friends.,"https://m.media-amazon.com/images/M/MV5BMTMwMDY1MDg4NV5BMl5BanBnXkFtZTcwNDQ5NjYxMQ@@._V1_QL75_UY281_CR9,0,190,281_.jpg",7.1,The All-New Popeye Hour,3.4K
"Throughout his summer vacation, a college student attempts to get with his ideal girl. But the situation is complicated by another man, and four other girls.","https://m.media-amazon.com/images/M/MV5BMjNlYTJkOWYtOTc1ZC00ZWIzLWIxNTctNWE1NjVjZWU0ZDE1XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_QL75_UY281_CR14,0,190,281_.jpg",6.8,Dôkyûsei,54
"Hugo, the one-of-a-kind jungle animal, is snatched away from his home for a second time in another attempt for him to become an animal actor. Meanwhile, he's reunited with Rita the kind, streetwise fox. Finding that life in front of and behind the camera isn't so bad, he grows more unaccustomed to wild life once he escapes and slowly weakens his relationship with Rita...","https://m.media-amazon.com/images/M/MV5BMTQ0MjkyNjg3Ml5BMl5BanBnXkFtZTcwNTQ4NDAzMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",5.4,Jungledyret 2 - den store filmhelt,738
"Robbie, an out-of-condition reindeer, tries to earn a place on Santa's crack sleigh team.","https://m.media-amazon.com/images/M/MV5BMTcyNjA3MDg3OF5BMl5BanBnXkFtZTcwMzgzNjUyMQ@@._V1_QL75_UX190_CR0,15,190,281_.jpg",7.3,Hooves of Fire,1.2K
"A series of interviews featuring linguist, philosopher and activist Noam Chomsky done in hand-drawn animation.","https://m.media-amazon.com/images/M/MV5BMTU3MTYzMjgwM15BMl5BanBnXkFtZTgwMDkzMDY1MDE@._V1_QL75_UX190_CR0,13,190,281_.jpg",7.1,Is the Man Who Is Tall Happy?: An Animated Conversation with Noam Chomsky,3.5K
"The Rescue Riders have been asked to find a precious golden dragon egg, and keep it safe from evil pirates.","https://m.media-amazon.com/images/M/MV5BZDUzZDBiNTctZTdmNC00MjlhLWFhN2ItZDUzNTczNThjYzU0XkEyXkFqcGdeQXVyMTE5NDQ1MzQ3._V1_QL75_UX190_CR0,4,190,281_.jpg",5.5,Dragons: Rescue Riders: Hunt for the Golden Dragon,132
The adventures of the original stretchable superhero and various other characters.,"https://m.media-amazon.com/images/M/MV5BZWQ1ZjdkNWYtZTgwNS00MzNiLWExYWEtMWE3NzgwNmYxNTU1XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UY281_CR7,0,190,281_.jpg",6.4,The Plastic Man Comedy/Adventure Show,453
"Two small boys travel the world, but seem to have trouble everywhere they go.","https://m.media-amazon.com/images/M/MV5BNjU5ZDk1NTktZmVmMC00ZGY4LWFkZjUtYzk1ZDQ2MjkxZDU1XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UY281_CR5,0,190,281_.jpg",7.0,Bolek i Lolek,1.5K
"Join the fun-loving Berenstain Bears for exciting adventures in Bear Country. Watch as Sister gets her first tooth, Papa and the cubs learn how to cope around the house without Mama, the kids adopt one of Farmer Ben's new puppies, and more.","https://m.media-amazon.com/images/M/MV5BYTBlOWIzZTktN2JhNi00MjNmLWJhMzYtMTdhZDU1OWFhNGYyXkEyXkFqcGdeQXVyMTAzMTEzOTEy._V1_QL75_UY281_CR93,0,190,281_.jpg",6.1,The Berenstain Bears,26
The misadventures of a quartet of muscleheaded superheroes.,"https://m.media-amazon.com/images/M/MV5BMTIyNDM4MTQzM15BMl5BanBnXkFtZTcwMjM3MjAzMQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg",6.4,The Ripping Friends,466
The nephew of Dracula leads a trio of monster superheroes against the forces of the evil Dr. Dred.,"https://m.media-amazon.com/images/M/MV5BYmYxM2MxYTQtOTYxZi00MjZkLWFlMDAtYzlmMGE5YzdlNzRmXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UY281_CR4,0,190,281_.jpg",7.2,Drak Pack,172
"An endless runner game for mobile. Players control a teenager who, after being caught tagging a subway site, runs down the tracks to escape the Inspector and his dog.","https://m.media-amazon.com/images/M/MV5BMzllN2IwYzEtODZhNC00ODRkLWE2ZmUtODdiOTU2YjZlZTk0XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_QL75_UX190_CR0,2,190,281_.jpg",6.2,Subway Surfers,478
Lupin and Jigen face off with an assassin who has marked Jigen as his latest target.,"https://m.media-amazon.com/images/M/MV5BYjg0YTg5MjktY2RkNi00NjJmLWFiNGUtYjY1OTY2MmI5ZTBkXkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",7.3,Lupin the IIIrd: Jigen Daisuke no Bohyo,696
"The King and Queen of Sparks and Bloom's biological parents, King Oritel and Queen Marion, might still be alive. Bloom and the Winx give the search for Bloom's family, one last shot.","https://m.media-amazon.com/images/M/MV5BNmYyMTdiYjktYmNhZi00Y2MzLWI2ZDMtYTBmNDljMjYyZGJlXkEyXkFqcGdeQXVyOTMwNTUwNTk@._V1_QL75_UX190_CR0,13,190,281_.jpg",6.2,Winx Club 3D: Magica avventura,798
"A boy and his grandfather are exposed to a shrink gas and come face-to-face with the grandfather's insect creations. Pint-sized, they try to stop an evil Queen and face other adventures.","https://m.media-amazon.com/images/M/MV5BOTVjZTliZWMtY2IzMy00ODlmLWE5NjMtZmM2NzhhZDQ3Njk2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UY281_CR93,0,190,281_.jpg",7.8,Insectibles,33
"Red, Chuck, Bomb, Matilda, Terence, and The Blues need to keep the eggs safe from the pigs that will snatch them at any cost.","https://m.media-amazon.com/images/M/MV5BYWM3Y2MwOTUtZTFjMy00NzY0LWIxZTUtNjk5NTU0NDU4MDU0XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX190_CR0,2,190,281_.jpg",6.2,Angry Birds Toons,711
"Kimball Kinnison, a young man from the agricultural planet Mquie and his Valerian companinon, Buscirk find a dying man with a legendary crystal lens embedded in his hand. As the man was dying, he mysteriously passed on the Lens to Kim. With more companions to come by, Kim must find out the purpose of the Lens before the Boskone dynasty does.","https://m.media-amazon.com/images/M/MV5BZjhkYTM2MjAtNWUxYy00YTQ1LWEyOTYtMDc2ZGNiOWM0ZWIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg",6.6,SF Shinseiki Lensman,654
"Boogie is a violent and ruthless hit man who follows his own rules. Women love him, criminals fear him.","https://m.media-amazon.com/images/M/MV5BMzI3NjczODI2MV5BMl5BanBnXkFtZTgwMDA1Nzc1NDE@._V1_QL75_UY281_CR11,0,190,281_.jpg",6.4,"Boogie, el aceitoso",1.3K
"Lars is a young polar bear who finds the big, frosty world just a little overwhelming. Then he meets Robbie, who's funny, friendly, and a seal!","https://m.media-amazon.com/images/M/MV5BODgxNjYzNzA1OF5BMl5BanBnXkFtZTgwMDUwNjgwMzE@._V1_QL75_UX190_CR0,23,190,281_.jpg",5.9,Der kleine Eisbär,724
"We present to your attention a computer game, which was created based on one of the most famous animated films. You are waiting for a completely new adventure of the famous pair of mammoths Manny and Ellie, but so the developers did not forget about the epic sloth Side, the dangerous die-shed tiger Diego and many other memorable characters from the third part of the I...","https://m.media-amazon.com/images/M/MV5BMTJkNWI5ZTctMzFhOS00NmE3LThiOGMtN2Q5Yjg2ZjJmMmY3XkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_QL75_UY281_CR4,0,190,281_.jpg",6.8,Ice Age: Dawn of the Dinosaurs,210
"Record of Lodoss War, is, simply the best anime series I've ever seen. Sure, it's old school, and some of the scenes and characters reflect that fact, but the story line and characters make up for any shortcomings one may feel exist. Set in a world torn apart by the greed and jealousy of the gods and goddesses, Lodoss, The Accursed island, is inhabited by elves, troll...","https://m.media-amazon.com/images/M/MV5BMTY3NzcwNDk2Ml5BMl5BanBnXkFtZTYwNzA0NzI5._V1_QL75_UY281_CR4,0,190,281_.jpg",7.5,Lodoss to Senki: Eiyuu kishi den,634
"Spinning off of the smash hit ABC Saturday Superstar Movie, Yogi's Ark Lark, Yogi's Gang took Yogi Bear and crew to the airwaves weekly to continue their environmentally minded missions.","https://m.media-amazon.com/images/M/MV5BNzU4Y2Q4NGEtYWM3ZS00MzBkLWExNTAtZDQ2NTM2YmFmZWEyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UY281_CR4,0,190,281_.jpg",6.7,Yogi's Gang,249
How you gonna holla at some shorty with some knockoff sneaks?,"https://m.media-amazon.com/images/M/MV5BMjA0MzU0MDk0Nl5BMl5BanBnXkFtZTcwNzAxMzMzMQ@@._V1_QL75_UY281_CR16,0,190,281_.jpg",4.4,Thugaboo: Sneaker Madness,179
"Last Order explores the incidents that occurred in Nibelheim revolving around Sephiroth, Tifa, Cloud and Zack. Last Order explains in more detail the events that follow after the annihilation of Nibelheim.","https://m.media-amazon.com/images/M/MV5BMWVmN2RiY2UtNzk1YS00M2E3LWEwNTctOTc1NzhmZTc3N2JkXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",7.3,Last Order: Final Fantasy VII,1.5K
"A boy who just moved to Bubbletown repairs a transformable robot named Cubix and becomes its owner. Together, along with the boys friends, they fight against the schemes of a mad doctor.","https://m.media-amazon.com/images/M/MV5BNDkzZGQxZWMtYzQ5Yi00ZWIyLWI3MTEtMWYwMTA0M2FmNjEyXkEyXkFqcGdeQXVyNDI5NTk0NDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",6.0,Cubix: Robots for Everyone,427
See What Happens When Cartoon (or fictional characters in general) Can't seem to get it on when They want some alone Time.,"https://m.media-amazon.com/images/M/MV5BN2RhMzI1ZDktZmY0NS00YzhiLTk2ZDEtNGI4ZWMzMTFjZWZlXkEyXkFqcGdeQXVyMjgxNzMzNw@@._V1_QL75_UY281_CR155,0,190,281_.jpg",6.4,Cartoon Hook-Ups,137
This is the story of the transfer of shinchan's family to mexico where they unintentionaly unravel the secret of some mysterious cactus,"https://m.media-amazon.com/images/M/MV5BYTU1Njk0YjUtOTYxYi00MDc5LWI3MjItZTVjZGZlOWYyZmVlXkEyXkFqcGdeQXVyNjYwMjkwMjg@._V1_QL75_UX190_CR0,0,190,281_.jpg",6.5,Eiga Kureyon Shinchan: Ora no hikkoshi monogatari - Saboten daishuugeki,252
"The larger-than-life Jules Verne adventure about reclusive genius Captain Nemo, his magnificent submarine, The Nautilus, and the perilous voyage he makes with a group of captive adventurers, on of which is a young woman disguised as a man.","https://m.media-amazon.com/images/M/MV5BZGJlMGY4ODgtZDYwMC00ZTAwLWE1OTItMGQxYzBiOTM3MTk2XkEyXkFqcGdeQXVyOTEzNDg1NDA@._V1_QL75_UY281_CR6,0,190,281_.jpg",5.8,"20,000 Leagues Under the Sea",147
